Index	UTC		Latitude		Longtitude	velocity	Satellites Used	True Heading	Fix Position
0	12653.162940	3735.037190	12653.162940		04		f		1
1	0.000000	0.000000	0.000000	0.068			f		
2	0.000000	0.000000	0.000000	0.017			f		
3	12653.163040	3735.037350	12653.163040	0.094	04		f		1
4	12653.163070	3735.037370	12653.163070	0.048	04		f		1
5	12653.163080	3735.037400	12653.163080	0.113	04		f		1
6	12653.163120	3735.037420	12653.163120	0.076	04		f		1
7	12653.163130	3735.037430	12653.163130	0.058	04		f		1
8	12653.163140	3735.037460	12653.163140	0.031	04		f		1
9	12653.163140	3735.037470	12653.163140	0.054	04		f		1
10	12653.163210	3735.037520	12653.163210	0.061	04		f		1
11	12653.163250	3735.037530	12653.163250	0.019	04		f		1
12	12653.163270	3735.037570	12653.163270	0.154	04		f		1
13	12653.163280	3735.037590	12653.163280	0.123	04		f		1
14	12653.163300	3735.037600	12653.163300	0.134	04		f		1
15	12653.163350	3735.037640	12653.163350	0.056	04		f		1
16	12653.163430	3735.037690	12653.163430	0.182	04		f		1
17	12653.163420	3735.037700	12653.163420	0.177	04		f		1
18	12653.163430	3735.037710	12653.163430	0.148	04		f		1
19	12653.163480	3735.037740	12653.163480	0.075	04		f		1
20	12653.163520	3735.037780	12653.163520	0.109	04		f		1
21	12653.163550	3735.037800	12653.163550	0.151	04		f		1
22	12653.163570	3735.037820	12653.163570	0.105	04		f		1
23	12653.163620	3735.037850	12653.163620	0.027	04		f		1
24	12653.163690	3735.037900	12653.163690	0.110	04		f		1
25	12653.163720	3735.037920	12653.163720	0.335	04		f		1
26	12653.163740	3735.037940	12653.163740	0.083	04		f		1
27	12653.163760	3735.037970	12653.163760	0.018	04		f		1
28	12653.163820	3735.038010	12653.163820	0.035	04		f		1
29	12653.163850	3735.038040	12653.163850	0.054	04		f		1
30	12653.163910	3735.038070	12653.163910	0.099	04		f		1
31	12653.163960	3735.038110	12653.163960	0.084	04		f		1
32	12653.164000	3735.038140	12653.164000	0.106	04		f		1
33	12653.164040	3735.038180	12653.164040	0.149	04		f		1
34	12653.164070	3735.038200	12653.164070	0.101	04		f		1
35	12653.164140	3735.038240	12653.164140	0.044	04		f		1
36	12653.164160	3735.038270	12653.164160	0.090	04		f		1
37	12653.164190	3735.038290	12653.164190	0.092	04		f		1
38	12653.164250	3735.038330	12653.164250	0.084	04		f		1
39	12653.164280	3735.038360	12653.164280	0.084	04		f		1
40	12653.164320	3735.038380	12653.164320	0.113	04		f		1
41	12653.164340	3735.038400	12653.164340	0.053	04		f		1
42	12653.164420	3735.038450	12653.164420	0.095	04		f		1
43	12653.164460	3735.038480	12653.164460	0.123	04		f		1
44	12653.164500	3735.038520	12653.164500	0.091	04		f		1
45	12653.164530	3735.038540	12653.164530	0.078	04		f		1
46	12653.164590	3735.038570	12653.164590	0.144	04		f		1
47	12653.164640	3735.038610	12653.164640	0.130	04		f		1
48	12653.164650	3735.038630	12653.164650	0.101	04		f		1
49	12653.164690	3735.038660	12653.164690	0.065	04		f		1
50	12653.164710	3735.038680	12653.164710	0.051	04		f		1
51	12653.164770	3735.038720	12653.164770	0.047	04		f		1
52	12653.164830	3735.038750	12653.164830	0.182	04		f		1
53	12653.164810	3735.038740	12653.164810	0.101	04		f		1
54	12653.164870	3735.038790	12653.164870	0.107	04		f		1
55	12653.164920	3735.038820	12653.164920	0.093	04		f		1
56	12653.164910	3735.038820	12653.164910	0.046	04		f		1
57	12653.164970	3735.038850	12653.164970	0.084	04		f		1
58	12653.165020	3735.038890	12653.165020	0.222	04		f		1
59	12653.165070	3735.038930	12653.165070	0.082	04		f		1
60	12653.165080	3735.038940	12653.165080	0.043	04		f		1
61	12653.165130	3735.038970	12653.165130	0.068	04		f		1
62	12653.165170	3735.039000	12653.165170	0.157	04		f		1
63	12653.165210	3735.039020	12653.165210	0.039	04		f		1
64	12653.165260	3735.039060	12653.165260	0.022	04		f		1
65	12653.165290	3735.039080	12653.165290	0.152	04		f		1
66	12653.165340	3735.039120	12653.165340	0.070	04		f		1
67	12653.165380	3735.039140	12653.165380	0.096	04		f		1
68	12653.165420	3735.039160	12653.165420	0.086	04		f		1
69	12653.165470	3735.039190	12653.165470	0.129	04		f		1
70	12653.165500	3735.039220	12653.165500	0.099	04		f		1
71	12653.165570	3735.039250	12653.165570	0.206	04		f		1
72	12653.165610	3735.039280	12653.165610	0.089	04		f		1
73	12653.165630	3735.039290	12653.165630	0.042	04		f		1
74	12653.165680	3735.039330	12653.165680	0.079	04		f		1
75	12653.165740	3735.039370	12653.165740	0.089	04		f		1
76	12653.165780	3735.039390	12653.165780	0.134	04		f		1
77	12653.165810	3735.039410	12653.165810	0.163	04		f		1
78	12653.165850	3735.039440	12653.165850	0.073	04		f		1
79	12653.165880	3735.039460	12653.165880	0.046	04		f		1
80	12653.165940	3735.039490	12653.165940	0.120	04		f		1
81	12653.166000	3735.039530	12653.166000	0.174	04		f		1
82	12653.166020	3735.039550	12653.166020	0.119	04		f		1
83	12653.166070	3735.039570	12653.166070	0.187	04		f		1
84	12653.166140	3735.039610	12653.166140	0.140	04		f		1
85	12653.166170	3735.039640	12653.166170	0.197	04		f		1
86	12653.166240	3735.039670	12653.166240	0.207	04		f		1
87	12653.166250	3735.039680	12653.166250	0.132	04		f		1
88	12653.166320	3735.039720	12653.166320	0.007	04		f		1
89	12653.166380	3735.039750	12653.166380	0.152	04		f		1
90	12653.166380	3735.039770	12653.166380	0.091	04		f		1
91	12653.166460	3735.039810	12653.166460	0.096	04		f		1
92	12653.166510	3735.039830	12653.166510	0.070	04		f		1
93	12653.166550	3735.039860	12653.166550	0.044	04		f		1
94	12653.166590	3735.039890	12653.166590	0.071	04		f		1
95	12653.166690	3735.039940	12653.166690	0.049	04		f		1
96	12653.166710	3735.039950	12653.166710	0.165	04		f		1
97	12653.166750	3735.039970	12653.166750	0.045	04		f		1
98	12653.166770	3735.040000	12653.166770	0.041	04		f		1
99	12653.166880	3735.040040	12653.166880	0.080	04		f		1
100	12653.166930	3735.040070	12653.166930	0.151	04		f		1
101	12653.166990	3735.040110	12653.166990	0.129	04		f		1
102	12653.167040	3735.040120	12653.167040	0.190	04		f		1
103	12653.167080	3735.040150	12653.167080	0.075	04		f		1
104	12653.167110	3735.040170	12653.167110	0.022	04		f		1
105	12653.167200	3735.040230	12653.167200	0.006	04		f		1
106	12653.167260	3735.040250	12653.167260	0.243	04		f		1
107	12653.167300	3735.040280	12653.167300	0.218	04		f		1
108	12653.167350	3735.040310	12653.167350	0.159	04		f		1
109	12653.167370	3735.040320	12653.167370	0.126	04		f		1
110	12653.167420	3735.040350	12653.167420	0.024	04		f		1
111	12653.167520	3735.040390	12653.167520	0.063	04		f		1
112	12653.167580	3735.040420	12653.167580	0.191	04		f		1
113	12653.167620	3735.040450	12653.167620	0.213	04		f		1
114	12653.167690	3735.040490	12653.167690	0.179	04		f		1
115	12653.167730	3735.040500	12653.167730	0.110	04		f		1
116	12653.167800	3735.040540	12653.167800	0.063	04		f		1
117	12653.167870	3735.040580	12653.167870	0.154	04		f		1
118	12653.167880	3735.040590	12653.167880	0.136	04		f		1
119	12653.167960	3735.040630	12653.167960	0.041	04		f		1
120	12653.168010	3735.040660	12653.168010	0.126	04		f		1
121	12653.167990	3735.040670	12653.167990	0.139	04		f		1
122	12653.168080	3735.040710	12653.168080	0.117	04		f		1
123	12653.168130	3735.040730	12653.168130	0.110	04		f		1
124	12653.168230	3735.040780	12653.168230	0.168	04		f		1
125	12653.168260	3735.040800	12653.168260	0.293	04		f		1
126	12653.168250	3735.040780	12653.168250	0.068	04		f		1
127	12653.168340	3735.040840	12653.168340	0.168	04		f		1
128	12653.168400	3735.040870	12653.168400	0.124	04		f		1
129	12653.168470	3735.040910	12653.168470	0.019	04		f		1
130	12653.168500	3735.040930	12653.168500	0.152	04		f		1
131	12653.168560	3735.040970	12653.168560	0.080	04		f		1
132	12653.168590	3735.040980	12653.168590	0.169	04		f		1
133	12653.168640	3735.041010	12653.168640	0.026	04		f		1
134	12653.168720	3735.041060	12653.168720	0.161	04		f		1
135	12653.168740	3735.041070	12653.168740	0.224	04		f		1
136	12653.168780	3735.041090	12653.168780	0.101	04		f		1
137	12653.168860	3735.041120	12653.168860	0.215	04		f		1
138	12653.168880	3735.041160	12653.168880	0.228	04		f		1
139	12653.168900	3735.041160	12653.168900	0.177	04		f		1
140	12653.168990	3735.041210	12653.168990	0.140	04		f		1
141	12653.169000	3735.041230	12653.169000	0.196	04		f		1
142	12653.169070	3735.041270	12653.169070	0.100	04		f		1
143	12653.169130	3735.041300	12653.169130	0.174	04		f		1
144	12653.169180	3735.041320	12653.169180	0.253	04		f		1
145	12653.169200	3735.041350	12653.169200	0.093	04		f		1
146	12653.169220	3735.041360	12653.169220	0.120	04		f		1
147	12653.169270	3735.041380	12653.169270	0.167	04		f		1
148	12653.169360	3735.041440	12653.169360	0.240	04		f		1
149	12653.169400	3735.041470	12653.169400	0.216	04		f		1
150	12653.169430	3735.041480	12653.169430	0.119	04		f		1
151	12653.169480	3735.041520	12653.169480	0.050	04		f		1
152	12653.169510	3735.041540	12653.169510	0.110	04		f		1
153	12653.169580	3735.041580	12653.169580	0.143	04		f		1
154	12653.169650	3735.041610	12653.169650	0.193	04		f		1
155	12653.169670	3735.041640	12653.169670	0.157	04		f		1
156	12653.169740	3735.041670	12653.169740	0.201	04		f		1
157	12653.169810	3735.041720	12653.169810	0.213	04		f		1
158	12653.169810	3735.041720	12653.169810	0.148	04		f		1
159	12653.169890	3735.041770	12653.169890	0.101	04		f		1
160	12653.169940	3735.041800	12653.169940	0.040	04		f		1
161	12653.169960	3735.041820	12653.169960	0.169	04		f		1
162	12653.170040	3735.041860	12653.170040	0.041	04		f		1
163	12653.170090	3735.041900	12653.170090	0.185	04		f		1
164	12653.170120	3735.041920	12653.170120	0.207	04		f		1
165	12653.170180	3735.041950	12653.170180	0.062	04		f		1
166	12653.170230	3735.041980	12653.170230	0.140	04		f		1
167	12653.170260	3735.042010	12653.170260	0.164	04		f		1
168	12653.170340	3735.042050	12653.170340	0.234	04		f		1
169	12653.170360	3735.042060	12653.170360	0.162	04		f		1
170	12653.170380	3735.042080	12653.170380	0.146	04		f		1
171	12653.170410	3735.042090	12653.170410	0.093	04		f		1
172	12653.170470	3735.042130	12653.170470	0.054	04		f		1
173	12653.170480	3735.042130	12653.170480	0.159	04		f		1
174	12653.170550	3735.042180	12653.170550	0.100	04		f		1
175	12653.170550	3735.042180	12653.170550	0.231	04		f		1
176	12653.170580	3735.042190	12653.170580	0.074	04		f		1
177	12653.170630	3735.042230	12653.170630	0.081	04		f		1
178	12653.170670	3735.042250	12653.170670	0.338	04		f		1
179	12653.170670	3735.042250	12653.170670	0.086	04		f		1
180	12653.170710	3735.042270	12653.170710	0.080	04		f		1
181	12653.170750	3735.042290	12653.170750	0.071	04		f		1
182	12653.170790	3735.042310	12653.170790	0.126	04		f		1
183	12653.170800	3735.042320	12653.170800	0.196	04		f		1
184	12653.170820	3735.042340	12653.170820	0.180	04		f		1
185	12653.170880	3735.042360	12653.170880	0.146	04		f		1
186	12653.170900	3735.042380	12653.170900	0.156	04		f		1
187	12653.170920	3735.042390	12653.170920	0.100	04		f		1
188	12653.170950	3735.042410	12653.170950	0.083	04		f		1
189	12653.170960	3735.042420	12653.170960	0.099	04		f		1
190	12653.171010	3735.042450	12653.171010	0.083	04		f		1
191	12653.171000	3735.042440	12653.171000	0.088	04		f		1
192	12653.171050	3735.042470	12653.171050	0.035	04		f		1
193	12653.171050	3735.042470	12653.171050	0.104	04		f		1
194	12653.171080	3735.042490	12653.171080	0.120	04		f		1
195	12653.171120	3735.042510	12653.171120	0.097	04		f		1
196	12653.171110	3735.042500	12653.171110	0.086	04		f		1
197	12653.171150	3735.042520	12653.171150	0.046	04		f		1
198	12653.171160	3735.042530	12653.171160	0.108	04		f		1
199	12653.171170	3735.042540	12653.171170	0.093	04		f		1
200	12653.171170	3735.042540	12653.171170	0.098	04		f		1
201	12653.171210	3735.042560	12653.171210	0.152	04		f		1
202	12653.171220	3735.042560	12653.171220	0.026	04		f		1
203	12653.171270	3735.042590	12653.171270	0.072	04		f		1
204	12653.171280	3735.042600	12653.171280	0.107	04		f		1
205	12653.171300	3735.042610	12653.171300	0.144	04		f		1
206	12653.171330	3735.042620	12653.171330	0.094	04		f		1
207	12653.171350	3735.042640	12653.171350	0.155	04		f		1
208	12653.171400	3735.042670	12653.171400	0.108	04		f		1
209	12653.171390	3735.042670	12653.171390	0.119	04		f		1
210	12653.171440	3735.042680	12653.171440	0.072	04		f		1
211	12653.171460	3735.042690	12653.171460	0.088	04		f		1
212	12653.171480	3735.042720	12653.171480	0.136	04		f		1
213	12653.171480	3735.042720	12653.171480	0.099	04		f		1
214	12653.171530	3735.042740	12653.171530	0.101	04		f		1
215	12653.171570	3735.042760	12653.171570	0.157	04		f		1
216	12653.171590	3735.042760	12653.171590	0.108	04		f		1
217	12653.171600	3735.042790	12653.171600	0.177	04		f		1
218	12653.171600	3735.042790	12653.171600	0.206	04		f		1
219	12653.171650	3735.042810	12653.171650	0.054	04		f		1
220	12653.171700	3735.042830	12653.171700	0.102	04		f		1
221	12653.171680	3735.042820	12653.171680	0.181	04		f		1
222	12653.171680	3735.042830	12653.171680	0.119	04		f		1
223	12653.171720	3735.042850	12653.171720	0.095	04		f		1
224	12653.171750	3735.042870	12653.171750	0.143	04		f		1
225	12653.171770	3735.042870	12653.171770	0.154	04		f		1
226	12653.171780	3735.042890	12653.171780	0.150	04		f		1
227	12653.171820	3735.042900	12653.171820	0.159	04		f		1
228	12653.171820	3735.042900	12653.171820	0.189	04		f		1
229	12653.171860	3735.042920	12653.171860	0.155	04		f		1
230	12653.171880	3735.042940	12653.171880	0.219	04		f		1
231	12653.171890	3735.042940	12653.171890	0.148	04		f		1
232	12653.171930	3735.042960	12653.171930	0.211	04		f		1
233	12653.171960	3735.042980	12653.171960	0.216	04		f		1
234	12653.171940	3735.042970	12653.171940	0.197	04		f		1
235	12653.172010	3735.043000	12653.172010	0.148	04		f		1
236	12653.172000	3735.043010	12653.172000	0.143	04		f		1
237	12653.172020	3735.043010	12653.172020	0.176	04		f		1
238	12653.172080	3735.043040	12653.172080	0.169	04		f		1
239	12653.172110	3735.043050	12653.172110	0.164	04		f		1
240	12653.172110	3735.043060	12653.172110	0.261	04		f		1
241	12653.172110	3735.043070	12653.172110	0.157	04		f		1
242	12653.172160	3735.043090	12653.172160	0.152	04		f		1
243	12653.172190	3735.043110	12653.172190	0.189	04		f		1
244	12653.172190	3735.043110	12653.172190	0.310	04		f		1
245	12653.172250	3735.043130	12653.172250	0.121	04		f		1
246	12653.172230	3735.043130	12653.172230	0.152	04		f		1
247	12653.172280	3735.043150	12653.172280	0.168	04		f		1
248	12653.172290	3735.043160	12653.172290	0.222	04		f		1
249	12653.172300	3735.043170	12653.172300	0.189	04		f		1
250	12653.172350	3735.043190	12653.172350	0.130	04		f		1
251	12653.172370	3735.043200	12653.172370	0.183	04		f		1
252	12653.172370	3735.043210	12653.172370	0.263	04		f		1
253	12653.172380	3735.043220	12653.172380	0.181	04		f		1
254	12653.172410	3735.043230	12653.172410	0.145	04		f		1
255	12653.172460	3735.043240	12653.172460	0.167	04		f		1
256	12653.172450	3735.043260	12653.172450	0.191	04		f		1
257	12653.172480	3735.043270	12653.172480	0.229	04		f		1
258	12653.172520	3735.043290	12653.172520	0.253	04		f		1
259	12653.172540	3735.043290	12653.172540	0.210	04		f		1
260	12653.172540	3735.043300	12653.172540	0.175	04		f		1
261	12653.172550	3735.043310	12653.172550	0.126	04		f		1
262	12653.172590	3735.043330	12653.172590	0.178	04		f		1
263	12653.172600	3735.043320	12653.172600	0.155	04		f		1
264	12653.172600	3735.043340	12653.172600	0.180	04		f		1
265	12653.172640	3735.043350	12653.172640	0.125	04		f		1
266	12653.172630	3735.043350	12653.172630	0.146	04		f		1
267	12653.172680	3735.043370	12653.172680	0.129	04		f		1
268	12653.172700	3735.043370	12653.172700	0.201	04		f		1
269	12653.172700	3735.043390	12653.172700	0.200	04		f		1
270	12653.172690	3735.043380	12653.172690	0.134	04		f		1
271	12653.172740	3735.043400	12653.172740	0.144	04		f		1
272	12653.172770	3735.043420	12653.172770	0.131	04		f		1
273	12653.172750	3735.043390	12653.172750	0.162	04		f		1
274	12653.172740	3735.043400	12653.172740	0.273	04		f		1
275	12653.172790	3735.043420	12653.172790	0.021	04		f		1
276	12653.172820	3735.043440	12653.172820	0.104	04		f		1
277	12653.172830	3735.043440	12653.172830	0.127	04		f		1
278	12653.172860	3735.043450	12653.172860	0.153	04		f		1
279	12653.172860	3735.043450	12653.172860	0.168	04		f		1
280	12653.172870	3735.043450	12653.172870	0.102	04		f		1
281	12653.172890	3735.043470	12653.172890	0.057	04		f		1
282	12653.172930	3735.043480	12653.172930	0.199	04		f		1
283	12653.172920	3735.043490	12653.172920	0.151	04		f		1
284	12653.172930	3735.043490	12653.172930	0.117	04		f		1
285	12653.172950	3735.043490	12653.172950	0.148	04		f		1
286	12653.172970	3735.043510	12653.172970	0.192	04		f		1
287	12653.173010	3735.043530	12653.173010	0.146	04		f		1
288	12653.173010	3735.043520	12653.173010	0.088	04		f		1
289	12653.173000	3735.043520	12653.173000	0.142	04		f		1
290	12653.173030	3735.043530	12653.173030	0.085	04		f		1
291	12653.173050	3735.043540	12653.173050	0.076	04		f		1
292	12653.173050	3735.043540	12653.173050	0.120	04		f		1
293	12653.173080	3735.043560	12653.173080	0.099	04		f		1
294	12653.173100	3735.043570	12653.173100	0.129	04		f		1
295	12653.173120	3735.043590	12653.173120	0.112	04		f		1
296	12653.173170	3735.043600	12653.173170	0.251	04		f		1
297	12653.173150	3735.043600	12653.173150	0.188	04		f		1
298	12653.173130	3735.043600	12653.173130	0.141	04		f		1
299	12653.173210	3735.043610	12653.173210	0.131	04		f		1
300	12653.173210	3735.043620	12653.173210	0.171	04		f		1
301	12653.173230	3735.043630	12653.173230	0.075	04		f		1
302	12653.173220	3735.043620	12653.173220	0.100	04		f		1
303	12653.173240	3735.043640	12653.173240	0.082	04		f		1
304	12653.173260	3735.043650	12653.173260	0.114	04		f		1
305	12653.173290	3735.043660	12653.173290	0.133	04		f		1
306	12653.173330	3735.043680	12653.173330	0.076	04		f		1
307	12653.173310	3735.043680	12653.173310	0.142	04		f		1
308	12653.173350	3735.043680	12653.173350	0.115	04		f		1
309	12653.173340	3735.043670	12653.173340	0.103	04		f		1
310	12653.173360	3735.043690	12653.173360	0.135	04		f		1
311	12653.173410	3735.043710	12653.173410	0.120	04		f		1
312	12653.173420	3735.043720	12653.173420	0.132	04		f		1
313	12653.173420	3735.043720	12653.173420	0.132	04		f		1
314	12653.173440	3735.043730	12653.173440	0.157	04		f		1
315	12653.173380	3735.043710	12653.173380	0.114	04		f		1
316	12653.173400	3735.043720	12653.173400	0.196	04		f		1
317	12653.173410	3735.043720	12653.173410	0.060	04		f		1
318	12653.173420	3735.043730	12653.173420	0.194	04		f		1
319	12653.173490	3735.043750	12653.173490	0.187	04		f		1
320	12653.173500	3735.043750	12653.173500	0.241	04		f		1
321	12653.173570	3735.043760	12653.173570	0.156	04		f		1
322	12653.173680	3735.043800	12653.173680	0.279	04		f		1
323	12653.173760	3735.043830	12653.173760	0.344	04		f		1
324	12653.173780	3735.043820	12653.173780	0.355	04		f		1
325	12653.173800	3735.043830	12653.173800	0.313	04		f		1
326	12653.173800	3735.043830	12653.173800	0.181	04		f		1
327	12653.173840	3735.043850	12653.173840	0.112	04		f		1
328	12653.173870	3735.043840	12653.173870	0.189	04		f		1
329	12653.173930	3735.043870	12653.173930	0.228	04		f		1
330	12653.173900	3735.043860	12653.173900	0.280	04		f		1
331	12653.173900	3735.043870	12653.173900	0.122	04		f		1
332	12653.173920	3735.043870	12653.173920	0.033	04		f		1
333	12653.173910	3735.043870	12653.173910	0.130	04		f		1
334	12653.173950	3735.043880	12653.173950	0.100	04		f		1
335	12653.173940	3735.043870	12653.173940	0.223	04		f		1
336	12653.173960	3735.043890	12653.173960	0.177	04		f		1
337	12653.173980	3735.043890	12653.173980	0.087	04		f		1
338	12653.173950	3735.043880	12653.173950	0.138	04		f		1
339	12653.173970	3735.043890	12653.173970	0.108	04		f		1
340	12653.174020	3735.043900	12653.174020	0.135	04		f		1
341	12653.174030	3735.043900	12653.174030	0.227	04		f		1
342	12653.174000	3735.043900	12653.174000	0.203	04		f		1
343	12653.174020	3735.043910	12653.174020	0.054	04		f		1
344	12653.174040	3735.043910	12653.174040	0.221	04		f		1
345	12653.174090	3735.043920	12653.174090	0.173	04		f		1
346	12653.174060	3735.043920	12653.174060	0.264	04		f		1
347	12653.174070	3735.043930	12653.174070	0.135	04		f		1
348	12653.174070	3735.043920	12653.174070	0.097	04		f		1
349	12653.174110	3735.043950	12653.174110	0.151	04		f		1
350	12653.174130	3735.043950	12653.174130	0.271	04		f		1
351	12653.174110	3735.043940	12653.174110	0.220	04		f		1
352	12653.174110	3735.043940	12653.174110	0.106	04		f		1
353	12653.174140	3735.043950	12653.174140	0.126	04		f		1
354	12653.174190	3735.043980	12653.174190	0.255	04		f		1
355	12653.174140	3735.043950	12653.174140	0.238	04		f		1
356	12653.174140	3735.043950	12653.174140	0.131	04		f		1
357	12653.174150	3735.043950	12653.174150	0.134	04		f		1
358	12653.174170	3735.043950	12653.174170	0.105	04		f		1
359	12653.174160	3735.043960	12653.174160	0.189	04		f		1
360	12653.174180	3735.043960	12653.174180	0.184	04		f		1
361	12653.174170	3735.043950	12653.174170	0.114	04		f		1
362	12653.174200	3735.043960	12653.174200	0.136	04		f		1
363	12653.174200	3735.043970	12653.174200	0.188	04		f		1
364	12653.174200	3735.043960	12653.174200	0.155	04		f		1
365	12653.174190	3735.043960	12653.174190	0.103	04		f		1
366	12653.174220	3735.043970	12653.174220	0.135	04		f		1
367	12653.174270	3735.043990	12653.174270	0.099	04		f		1
368	12653.174220	3735.043970	12653.174220	0.176	04		f		1
369	12653.174260	3735.043990	12653.174260	0.133	04		f		1
370	12653.174270	3735.043990	12653.174270	0.089	04		f		1
371	12653.174280	3735.044000	12653.174280	0.122	04		f		1
372	12653.174250	3735.043990	12653.174250	0.111	04		f		1
373	12653.174300	3735.044000	12653.174300	0.166	04		f		1
374	12653.174290	3735.044000	12653.174290	0.133	04		f		1
375	12653.174290	3735.043990	12653.174290	0.133	04		f		1
376	12653.174330	3735.044020	12653.174330	0.189	04		f		1
377	12653.174320	3735.044010	12653.174320	0.152	04		f		1
378	12653.174340	3735.044020	12653.174340	0.152	04		f		1
379	12653.174370	3735.044040	12653.174370	0.226	04		f		1
380	12653.174350	3735.044010	12653.174350	0.218	04		f		1
381	12653.174330	3735.044010	12653.174330	0.135	04		f		1
382	12653.174370	3735.044030	12653.174370	0.094	04		f		1
383	12653.174380	3735.044030	12653.174380	0.144	04		f		1
384	12653.174380	3735.044030	12653.174380	0.070	04		f		1
385	12653.174430	3735.044050	12653.174430	0.152	04		f		1
386	12653.174420	3735.044040	12653.174420	0.228	04		f		1
387	12653.174440	3735.044060	12653.174440	0.162	04		f		1
388	12653.174440	3735.044060	12653.174440	0.178	04		f		1
389	12653.174450	3735.044060	12653.174450	0.192	04		f		1
390	12653.174450	3735.044060	12653.174450	0.077	04		f		1
391	12653.174440	3735.044060	12653.174440	0.157	04		f		1
392	12653.174470	3735.044070	12653.174470	0.121	04		f		1
393	12653.174480	3735.044060	12653.174480	0.161	04		f		1
394	12653.174500	3735.044070	12653.174500	0.184	04		f		1
395	12653.174500	3735.044070	12653.174500	0.248	04		f		1
396	12653.174500	3735.044070	12653.174500	0.111	04		f		1
397	12653.174520	3735.044070	12653.174520	0.090	04		f		1
398	12653.174510	3735.044070	12653.174510	0.127	04		f		1
399	12653.174520	3735.044070	12653.174520	0.088	04		f		1
400	12653.174530	3735.044080	12653.174530	0.198	04		f		1
401	12653.174540	3735.044080	12653.174540	0.227	04		f		1
402	12653.174560	3735.044080	12653.174560	0.135	04		f		1
403	12653.174530	3735.044090	12653.174530	0.130	04		f		1
404	12653.174560	3735.044080	12653.174560	0.260	04		f		1
405	12653.174550	3735.044080	12653.174550	0.166	04		f		1
406	12653.174550	3735.044080	12653.174550	0.143	04		f		1
407	12653.174570	3735.044070	12653.174570	0.188	04		f		1
408	12653.174550	3735.044070	12653.174550	0.146	04		f		1
409	12653.174550	3735.044060	12653.174550	0.199	04		f		1
410	12653.174570	3735.044070	12653.174570	0.131	04		f		1
411	12653.174570	3735.044080	12653.174570	0.151	04		f		1
412	12653.174580	3735.044080	12653.174580	0.248	04		f		1
413	12653.174550	3735.044060	12653.174550	0.157	04		f		1
414	12653.174570	3735.044060	12653.174570	0.079	04		f		1
415	12653.174590	3735.044070	12653.174590	0.110	04		f		1
416	12653.174590	3735.044070	12653.174590	0.175	04		f		1
417	12653.174580	3735.044060	12653.174580	0.069	04		f		1
418	12653.174590	3735.044080	12653.174590	0.164	04		f		1
419	12653.174620	3735.044070	12653.174620	0.226	04		f		1
420	12653.174560	3735.044050	12653.174560	0.188	04		f		1
421	12653.174590	3735.044070	12653.174590	0.098	04		f		1
422	12653.174610	3735.044060	12653.174610	0.075	04		f		1
423	12653.174600	3735.044060	12653.174600	0.186	04		f		1
424	12653.174590	3735.044050	12653.174590	0.101	04		f		1
425	12653.174590	3735.044050	12653.174590	0.109	04		f		1
426	12653.174590	3735.044050	12653.174590	0.112	04		f		1
427	12653.174590	3735.044050	12653.174590	0.106	04		f		1
428	12653.174620	3735.044060	12653.174620	0.108	04		f		1
429	12653.174610	3735.044060	12653.174610	0.109	04		f		1
430	12653.174600	3735.044040	12653.174600	0.117	04		f		1
431	12653.174600	3735.044040	12653.174600	0.091	04		f		1
432	12653.174590	3735.044030	12653.174590	0.077	04		f		1
433	12653.174620	3735.044050	12653.174620	0.123	04		f		1
434	12653.174600	3735.044030	12653.174600	0.082	04		f		1
435	12653.174520	3735.044000	12653.174520	0.031	04		f		1
436	12653.174630	3735.044040	12653.174630	0.137	04		f		1
437	12653.174590	3735.044020	12653.174590	0.124	04		f		1
438	12653.174590	3735.044030	12653.174590	0.048	04		f		1
439	12653.174600	3735.044020	12653.174600	0.062	04		f		1
440	12653.174570	3735.044010	12653.174570	0.119	04		f		1
441	12653.174640	3735.044040	12653.174640	0.092	04		f		1
442	12653.174620	3735.044020	12653.174620	0.177	04		f		1
443	12653.174640	3735.044040	12653.174640	0.059	04		f		1
444	12653.174610	3735.044010	12653.174610	0.084	04		f		1
445	12653.174580	3735.043990	12653.174580	0.075	04		f		1
446	12653.174620	3735.044010	12653.174620	0.052	04		f		1
447	12653.174620	3735.044010	12653.174620	0.113	04		f		1
448	12653.174600	3735.044000	12653.174600	0.176	04		f		1
449	12653.174620	3735.044010	12653.174620	0.117	04		f		1
450	12653.174640	3735.044010	12653.174640	0.017	04		f		1
451	12653.174600	3735.043990	12653.174600	0.115	04		f		1
452	12653.174610	3735.043990	12653.174610	0.061	04		f		1
453	12653.174620	3735.043990	12653.174620	0.134	04		f		1
454	12653.174570	3735.043980	12653.174570	0.163	04		f		1
455	12653.174620	3735.044000	12653.174620	0.164	04		f		1
456	12653.174610	3735.043980	12653.174610	0.089	04		f		1
457	12653.174640	3735.044000	12653.174640	0.050	04		f		1
458	12653.174640	3735.043990	12653.174640	0.240	04		f		1
459	12653.174640	3735.043980	12653.174640	0.172	04		f		1
460	12653.174630	3735.043990	12653.174630	0.143	04		f		1
461	12653.174630	3735.043980	12653.174630	0.211	04		f		1
462	12653.174620	3735.043970	12653.174620	0.112	04		f		1
463	12653.174610	3735.043960	12653.174610	0.090	04		f		1
464	12653.174630	3735.043970	12653.174630	0.083	04		f		1
